behavior_id,user_id,product_id,categoryId,behavior_type,create_time,date,year,month,day,hour
1416740661,9016740542,5,3,pv,1674066182.0267367,2023-01-18,2023,1,18,19
1416744887,9016740542,1,1,pv,1674488718.0963867,2023-01-23,2023,1,23,16
1516740543,9016740542,1,1,pv,1674054304.7723992,2023-01-18,2023,1,18,16
1616740552,9016740542,7,3,pv,1674055267.0080082,2023-01-18,2023,1,18,16
1616740590,9016740542,4,3,buy,1674059004.7421813,2023-01-18,2023,1,18,17
1616740592,9016740542,1,3,fav,1674059227.8842921,2023-01-18,2023,1,18,17
1616741688,5016741688,1,1,pv,1674168822.1756191,2023-01-19,2023,1,19,23
1716740543,9016740542,2,1,cart,1674054316.85331,2023-01-18,2023,1,18,16
1816740592,9016740542,1,1,fav,1674059234.0417614,2023-01-18,2023,1,18,17
2216740542,9016740542,1,1,pv,1674054292.4494839,2023-01-18,2023,1,18,16
2216740644,9016740542,2,1,pv,1674064405.1598608,2023-01-18,2023,1,18,18
2316740586,9016740542,1,1,pv,1674058689.4533532,2023-01-18,2023,1,18,17
2416740661,9016740542,3,3,pv,1674066173.9192326,2023-01-18,2023,1,18,19
2616740552,9016740542,3,3,fav,1674055219.9889362,2023-01-18,2023,1,18,16
2616740592,9016740542,2,1,fav,1674059241.5688128,2023-01-18,2023,1,18,17
2616744887,9016740542,1,1,fav,1674488719.5510173,2023-01-23,2023,1,23,16
2816739892,816737998,3,3,pv,1673989276.9455595,2023-01-17,2023,1,17,22
3016740543,9016740542,3,3,fav,1674054309.8885927,2023-01-18,2023,1,18,16
3016741688,5016741688,19,4,pv,1674168861.227885,2023-01-19,2023,1,19,23
3116740551,9016740542,1,1,pv,1674055109.162651,2023-01-18,2023,1,18,16
3216740552,9016740542,3,3,pv,1674055218.3255773,2023-01-18,2023,1,18,16
3316739898,816737998,1,1,cart,1673989816.998086,2023-01-17,2023,1,17,22
3416740589,9016740542,1,3,fav,1674058903.2076628,2023-01-18,2023,1,18,17
3516740592,9016740542,1,1,pv,1674059223.1686106,2023-01-18,2023,1,18,17
3616740661,9016740542,4,1,fav,1674066190.5393083,2023-01-18,2023,1,18,19
4116740592,9016740542,5,3,pv,1674059248.5081072,2023-01-18,2023,1,18,17
4316740550,9016740542,8,1,cart,1674055014.5071402,2023-01-18,2023,1,18,16
4516740592,9016740542,5,1,fav,1674059250.1735637,2023-01-18,2023,1,18,17
4616740543,9016740542,4,3,pv,1674054321.5638938,2023-01-18,2023,1,18,16
4716739901,816737998,1,1,pv,1673990107.2786844,2023-01-17,2023,1,17,22
4716740551,9016740542,3,3,pv,1674055115.089421,2023-01-18,2023,1,18,16
4816739894,816737998,2,1,pv,1673989434.4920447,2023-01-17,2023,1,17,22
5116740543,9016740542,5,3,pv,1674054313.0841746,2023-01-18,2023,1,18,16
5316740661,9016740542,4,3,pv,1674066185.9263053,2023-01-18,2023,1,18,19
5516740550,9016740542,8,1,pv,1674055012.3974583,2023-01-18,2023,1,18,16
5616740552,9016740542,17,2,pv,1674055271.9425411,2023-01-18,2023,1,18,16
5616740592,9016740542,2,1,pv,1674059240.4828238,2023-01-18,2023,1,18,17
6016739878,816737998,1,1,pv,1673987841.0291402,2023-01-17,2023,1,17,21
6016740551,9016740542,5,3,pv,1674055117.3819885,2023-01-18,2023,1,18,16
6016740661,9016740542,5,3,buy,1674066183.7860065,2023-01-18,2023,1,18,19
6016741688,5016741688,1,1,buy,1674168827.3622139,2023-01-19,2023,1,19,23
6116740552,9016740542,5,3,buy,1674055255.3352296,2023-01-18,2023,1,18,16
6116740661,9016740542,1,1,fav,1674066167.7017238,2023-01-18,2023,1,18,19
6316740542,9016740542,1,1,fav,1674054297.6767604,2023-01-18,2023,1,18,16
6416740552,9016740542,17,2,buy,1674055273.8455963,2023-01-18,2023,1,18,16
6616740589,9016740542,4,3,pv,1674058947.6368964,2023-01-18,2023,1,18,17
6716740644,9016740542,2,1,cart,1674064405.9662168,2023-01-18,2023,1,18,18
6916739898,816737998,1,1,pv,1673989816.104274,2023-01-17,2023,1,17,22
6916740587,9016740542,1,1,pv,1674058716.8607433,2023-01-18,2023,1,18,17
7016741688,5016741688,19,4,fav,1674168865.468673,2023-01-19,2023,1,19,23
7116740543,9016740542,3,3,pv,1674054309.0197399,2023-01-18,2023,1,18,16
7216739903,816737998,2,1,pv,1673990323.8131804,2023-01-17,2023,1,17,22
7316740552,9016740542,6,3,buy,1674055264.149021,2023-01-18,2023,1,18,16
7316740644,9016740542,5,3,pv,1674064412.1553855,2023-01-18,2023,1,18,18
7616740590,9016740542,4,3,pv,1674059003.0826273,2023-01-18,2023,1,18,17
7616741688,5016741688,19,4,fav,1674168865.413768,2023-01-19,2023,1,19,23
7716744889,9016740542,3,3,pv,1674488977.150719,2023-01-23,2023,1,23,16
7816739901,816737998,1,1,buy,1673990172.7305267,2023-01-17,2023,1,17,22
7916739895,816737998,2,1,pv,1673989531.8956172,2023-01-17,2023,1,17,22
7916740589,9016740542,4,3,cart,1674058948.8282585,2023-01-18,2023,1,18,17
7916744887,9016740542,2,1,cart,1674488726.1507347,2023-01-23,2023,1,23,16
8016744887,9016740542,3,3,buy,1674488735.865206,2023-01-23,2023,1,23,16
8116740644,9016740542,1,1,fav,1674064403.0810864,2023-01-18,2023,1,18,18
8216741688,5016741688,19,4,pv,1674168861.215296,2023-01-19,2023,1,19,23
8416740552,9016740542,6,3,pv,1674055257.3639703,2023-01-18,2023,1,18,16
8516740543,9016740542,1,1,fav,1674054306.2207253,2023-01-18,2023,1,18,16
8516740644,9016740542,1,1,pv,1674064401.966561,2023-01-18,2023,1,18,18
8816741688,5016741688,1,1,buy,1674168827.326855,2023-01-19,2023,1,19,23
8916741688,5016741688,1,1,cart,1674168835.8565178,2023-01-19,2023,1,19,23
9016740586,9016740542,2,1,pv,1674058693.678953,2023-01-18,2023,1,18,17
9116740661,9016740542,3,3,cart,1674066176.6943605,2023-01-18,2023,1,18,19
9216740543,9016740542,3,3,pv,1674054339.08519,2023-01-18,2023,1,18,16
9516740661,9016740542,1,1,pv,1674066166.5021892,2023-01-18,2023,1,18,19
9716740586,9016740542,4,3,pv,1674058697.209331,2023-01-18,2023,1,18,17
9716740592,9016740542,1,1,pv,1674059232.7356029,2023-01-18,2023,1,18,17
9816744887,9016740542,3,3,pv,1674488732.3751516,2023-01-23,2023,1,23,16
